ID,Name_allTime,Name_night,Name_day,Name_peak,all_h,nightTime_h,dayTime_h,peakTime_h,GA_ID
14888,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,18.0,8.0,6.0,3.0,3110
14890,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3111
14891,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3112
14892,Pudong New,Pudong New,Shanghai Proper,Pudong New,23.0,12.0,8.0,4.0,3113
14893,Baoshan,Baoshan,Pudong New,Baoshan,23.0,11.0,8.0,4.0,3114
14896,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3115
14897,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3116
14898,Shanghai Proper,Shanghai Proper,Pudong New,Shanghai Proper,24.0,12.0,8.0,4.0,3117
14899,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3118
14900,Pudong New,Pudong New,Shanghai Proper,Pudong New,23.0,12.0,8.0,4.0,3119
14901,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3120
14902,Fenxian,Fenxian,Minhang,Fenxian,23.0,12.0,7.0,4.0,3121
14903,Shanghai Proper,Shanghai Proper,Minhang,Shanghai Proper,24.0,12.0,8.0,4.0,3122
14904,Pudong New,Pudong New,Shanghai Proper,Pudong New,22.0,11.0,8.0,4.0,3123
14905,Fenxian,Fenxian,Fenxian,Fenxian,23.0,12.0,8.0,4.0,3124
14906,Qingpu,Qingpu,Shanghai Proper,Minhang,24.0,12.0,8.0,4.0,3125
14908,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,3126
14909,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,3127
14911,Minhang,Minhang,Songjiang,Minhang,23.0,12.0,8.0,4.0,3128
14912,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3129
14913,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3130
14914,Pudong New,Pudong New,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3131
14915,Minhang,Minhang,Shanghai Proper,Minhang,24.0,12.0,8.0,4.0,3132
14918,Minhang,Minhang,Minhang,Minhang,23.0,12.0,8.0,4.0,3133
14919,Minhang,Fenxian,Minhang,Minhang,24.0,12.0,8.0,4.0,3134
14920,Songjiang,Songjiang,Minhang,Songjiang,19.0,8.0,7.0,3.0,3135
14922,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3136
14923,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3137
14924,Shanghai Proper,Shanghai Proper,Qingpu,Shanghai Proper,24.0,12.0,8.0,4.0,3138
14925,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3139
14926,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3140
14927,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,3141
14928,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3142
14929,Minhang,Shanghai Proper,Minhang,Minhang,24.0,12.0,8.0,4.0,3143
14930,Minhang,Minhang,Minhang,Minhang,21.0,10.0,8.0,3.0,3144
14931,Pudong New,Pudong New,Jiading,Jiading,9.0,8.0,0.0,1.0,3145
14932,Pudong New,Baoshan,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3146
14933,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,7.0,4.0,3147
14934,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3148
14935,Minhang,Minhang,Shanghai Proper,Minhang,24.0,12.0,8.0,4.0,3149
14936,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,3150
14937,Chongming,Chongming,Chongming,Chongming,24.0,12.0,8.0,4.0,3151
14938,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3152
14939,Baoshan,Baoshan,Pudong New,Pudong New,23.0,12.0,8.0,4.0,3153
14940,Shanghai Proper,Shanghai Proper,Baoshan,Shanghai Proper,24.0,12.0,8.0,4.0,3154
14941,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3155
14942,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,3156
14943,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,7.0,4.0,3157
14944,Minhang,Minhang,Shanghai Proper,Minhang,23.0,12.0,8.0,4.0,3158
14945,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3159
14946,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3160
14947,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,3161
14948,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3162
14949,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3163
14950,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3164
14951,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,3165
14953,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3166
14954,Baoshan,Baoshan,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3167
14955,Shanghai Proper,Minhang,Shanghai Proper,Minhang,23.0,12.0,8.0,4.0,3168
14956,Pudong New,Minhang,Pudong New,Pudong New,23.0,12.0,8.0,4.0,3169
14957,Minhang,Minhang,Baoshan,Minhang,14.0,8.0,4.0,2.0,3170
14958,Pudong New,Pudong New,Shanghai Proper,Pudong New,23.0,12.0,8.0,4.0,3171
14959,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,3172
14960,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3173
14961,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,3.0,3174
14962,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3175
14963,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3176
14964,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3177
14965,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3178
14968,Fenxian,Fenxian,Pudong New,Minhang,24.0,12.0,8.0,4.0,3179
14969,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3180
14970,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3181
14971,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3182
14972,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3183
14973,Shanghai Proper,Jiading,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3184
15017,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3185
15018,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3186
15019,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,3187
15020,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3188
15021,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,19.0,10.0,6.0,3.0,3189
15022,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3190
15023,Shanghai Proper,Shanghai Proper,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3191
15024,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,3192
15025,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,3193
15026,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3194
15027,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,3195
15028,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,3196
15029,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3197
15030,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3198
15031,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3199
15032,Jiading,Jiading,Minhang,Jiading,23.0,12.0,8.0,4.0,3200
15033,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3201
15034,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3202
15035,Jiading,Jiading,Jiading,Jiading,24.0,12.0,8.0,4.0,3203
15036,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3204
15037,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,3205
15038,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3206
15039,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3207
15040,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3208
15041,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3209
15042,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3210
15043,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3211
15044,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,3212
15045,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3213
15046,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3214
15047,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,3215
15048,Baoshan,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,8.0,4.0,3216
15049,Baoshan,Shanghai Proper,Baoshan,Baoshan,24.0,12.0,8.0,4.0,3217
15050,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,3218
15051,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3219
15052,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3220
15053,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3221
15054,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,8.0,4.0,3222
15055,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3223
15056,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,3224
15057,Pudong New,Pudong New,Pudong New,Pudong New,22.0,11.0,7.0,4.0,3225
15058,Baoshan,Baoshan,Pudong New,Shanghai Proper,24.0,12.0,8.0,4.0,3226
15059,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3227
15060,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,3228
15061,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3229
15062,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3230
15063,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3231
15064,Shanghai Proper,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,3232
15065,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,3233
15066,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,3234
15067,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3235
15068,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3236
15069,Songjiang,Songjiang,Shanghai Proper,Songjiang,23.0,12.0,8.0,4.0,3237
15070,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,12.0,6.0,4.0,3238
15071,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3239
15072,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3240
15073,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3241
15074,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3242
15075,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,3243
15076,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3244
15077,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,7.0,4.0,3245
15078,Minhang,Minhang,Minhang,Minhang,23.0,12.0,8.0,4.0,3246
15079,Baoshan,Baoshan,Baoshan,Baoshan,22.0,12.0,7.0,4.0,3247
15080,Minhang,Minhang,Minhang,Shanghai Proper,24.0,12.0,8.0,4.0,3248
15081,Songjiang,Songjiang,Minhang,Songjiang,23.0,12.0,8.0,4.0,3249
15082,Minhang,Minhang,Minhang,Minhang,21.0,10.0,7.0,4.0,3250
15083,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,3251
15084,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3252
15085,Pudong New,Pudong New,Shanghai Proper,Pudong New,24.0,12.0,8.0,4.0,3253
15086,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,17.0,8.0,5.0,3.0,3254
15087,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3255
15088,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3256
15089,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,3257
15090,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3258
15091,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3259
15092,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,3260
15093,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,8.0,4.0,3261
15094,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,3262
15095,Minhang,Minhang,Shanghai Proper,Minhang,24.0,12.0,8.0,4.0,3263
15096,Jiading,Jiading,Jiading,Jiading,23.0,11.0,7.0,4.0,3264
15097,Minhang,Minhang,Shanghai Proper,Minhang,23.0,12.0,7.0,4.0,3265
15098,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3266
15099,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3267
15100,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3268
15101,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3269
15102,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3270
15103,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3271
15104,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3272
15105,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3273
15106,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3274
15107,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,3275
15108,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,18.0,10.0,6.0,3.0,3276
15109,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3277
15110,Baoshan,Baoshan,Pudong New,Baoshan,23.0,12.0,8.0,4.0,3278
15111,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,3279
15112,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3280
15113,Baoshan,Baoshan,Baoshan,Shanghai Proper,24.0,12.0,8.0,4.0,3281
15114,Songjiang,Songjiang,Songjiang,Songjiang,24.0,12.0,8.0,4.0,3282
15115,Shanghai Proper,Shanghai Proper,Pudong New,Shanghai Proper,24.0,12.0,8.0,4.0,3283
15116,Shanghai Proper,Shanghai Proper,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3284
15117,Shanghai Proper,Shanghai Proper,Shanghai Proper,Pudong New,21.0,9.0,8.0,4.0,3285
15118,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3286
15119,Baoshan,Baoshan,Baoshan,Baoshan,21.0,12.0,6.0,3.0,3287
15120,Baoshan,Baoshan,Pudong New,Baoshan,23.0,12.0,8.0,4.0,3288
15121,Minhang,Minhang,Pudong New,Minhang,21.0,10.0,7.0,4.0,3289
15122,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,3290
15123,Pudong New,Pudong New,Pudong New,Pudong New,23.0,12.0,8.0,4.0,3291
15124,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3292
15125,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3293
15126,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3294
15127,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3295
15128,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3296
15129,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3297
15130,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3298
15131,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3299
15132,Pudong New,Pudong New,Shanghai Proper,Pudong New,23.0,12.0,8.0,4.0,3300
15133,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,4.0,3301
15134,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3302
15135,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3303
15136,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3304
15137,Minhang,Minhang,Minhang,Minhang,23.0,12.0,8.0,4.0,3305
15138,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3306
15139,Pudong New,Pudong New,Shanghai Proper,Pudong New,24.0,12.0,8.0,4.0,3307
15140,Shanghai Proper,Shanghai Proper,Pudong New,Pudong New,23.0,12.0,8.0,4.0,3308
15141,Shanghai Proper,Shanghai Proper,Minhang,Shanghai Proper,23.0,12.0,7.0,4.0,3309
15142,Baoshan,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,3310
15143,Baoshan,Baoshan,Baoshan,Baoshan,5.0,2.0,3.0,1.0,3311
15144,Shanghai Proper,Baoshan,Shanghai Proper,Baoshan,24.0,12.0,8.0,4.0,3312
15145,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3313
15146,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3314
15147,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,10.0,7.0,3.0,3315
15148,Jiading,Jiading,Jiading,Jiading,22.0,12.0,7.0,3.0,3316
15149,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3317
15150,Minhang,Minhang,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,3318
15151,Jinshan,Jinshan,Jinshan,Jinshan,24.0,12.0,8.0,4.0,3319
15152,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,3320
15153,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,7.0,4.0,3321
15154,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3322
15155,Minhang,Minhang,Shanghai Proper,Minhang,24.0,12.0,8.0,4.0,3323
15156,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,22.0,12.0,7.0,3.0,3324
15157,Minhang,Chongming,Minhang,Pudong New,23.0,11.0,8.0,4.0,3325
15158,Minhang,Minhang,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3326
15159,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3327
15160,Fenxian,Fenxian,Minhang,Fenxian,23.0,11.0,8.0,4.0,3328
15161,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,22.0,11.0,8.0,4.0,3329
15162,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3330
15163,Jinshan,Jinshan,Minhang,Jinshan,23.0,12.0,7.0,4.0,3331
15164,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3332
15165,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3333
15166,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3334
15167,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3335
15168,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3336
15169,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3337
15170,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3338
15171,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3339
15172,Pudong New,Pudong New,Pudong New,Pudong New,19.0,9.0,6.0,3.0,3340
15173,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,11.0,7.0,4.0,3341
15174,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3342
15175,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,3343
15176,Shanghai Proper,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3344
15177,Fenxian,Fenxian,Fenxian,Fenxian,24.0,12.0,8.0,4.0,3345
15178,Pudong New,Pudong New,Shanghai Proper,Pudong New,24.0,12.0,8.0,4.0,3346
15179,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3347
15180,Minhang,Minhang,Minhang,Shanghai Proper,24.0,12.0,8.0,4.0,3348
15181,Baoshan,Baoshan,Baoshan,Baoshan,23.0,12.0,8.0,4.0,3349
15182,Minhang,Minhang,Shanghai Proper,Minhang,24.0,12.0,8.0,4.0,3350
15183,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,3351
15184,Minhang,Minhang,Minhang,Minhang,23.0,11.0,8.0,4.0,3352
15185,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3353
15186,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3354
15187,Chongming,Chongming,Pudong New,Chongming,24.0,12.0,8.0,4.0,3355
15188,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3356
15189,Pudong New,Minhang,Pudong New,Pudong New,23.0,12.0,8.0,4.0,3357
15190,Shanghai Proper,Pudong New,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3358
15191,Minhang,Minhang,Shanghai Proper,Shanghai Proper,21.0,10.0,7.0,4.0,3359
15192,Shanghai Proper,Minhang,Shanghai Proper,Shanghai Proper,22.0,12.0,6.0,4.0,3360
15193,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,3361
15194,Shanghai Proper,Baoshan,Shanghai Proper,Baoshan,23.0,12.0,7.0,4.0,3362
15195,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,20.0,10.0,7.0,3.0,3363
15196,Fenxian,Fenxian,Fenxian,Fenxian,24.0,12.0,8.0,4.0,3364
15197,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,21.0,10.0,7.0,4.0,3365
15198,Minhang,Minhang,Minhang,Minhang,24.0,12.0,8.0,4.0,3366
15199,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3367
15200,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,7.0,4.0,3368
15201,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3369
15202,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,23.0,12.0,8.0,4.0,3370
15203,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3371
15204,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3372
15205,Pudong New,Shanghai Proper,Pudong New,Pudong New,23.0,12.0,8.0,4.0,3373
15206,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3374
15207,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3375
15208,Jinshan,Jinshan,Jinshan,Jinshan,24.0,12.0,8.0,4.0,3376
15209,Jinshan,Jinshan,Jinshan,Jinshan,24.0,12.0,8.0,4.0,3377
15210,Baoshan,Baoshan,Baoshan,Baoshan,24.0,12.0,8.0,4.0,3378
15211,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3379
15212,Pudong New,Pudong New,Pudong New,Pudong New,24.0,12.0,8.0,4.0,3380
15213,Baoshan,Baoshan,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3381
15214,Shanghai Proper,Shanghai Proper,Shanghai Proper,Shanghai Proper,24.0,12.0,8.0,4.0,3382
